"","Metabolite","Group1","Group2","P_Value","Higher_Group","p_value","Correct","IL_W_FUL_R10","IL_W_FUL_R4","IL_W_DES_R1","IL_W_DES_R6","IL_W_DES_R8","IL_D_WEB_R1","IL_D_WEB_R9","IL_D_CDB_R7","H_W_FUL_R10","H_W_DES_R10","H_W_FUL_R4","H_W_DES_R6","H_D_CDB_R10","H_D_CDB_R7","IL_W_FUL_R3","IL_D_CDB_R3","H_D_WEB_R1","IL_D_WEB_R2","H_D_WEB_R10","H_W_FUL_R9","H_D_CDB_R5","H_D_WEB_R5","H_W_DES_R8","IL_D_CDB_R1"
"228","Path224",NA,NA,NA,NA,0.351881586946886,"PWY-5896: superpathway of me0quinol-10 biosynthesis",0,1169.707431,0,0,0,0,0,0,31.9878473,0,108.1650738,0,0,0,0,0,0,0,0,0,0,0,44.47665111,172.6579619
"229","Path225",NA,NA,NA,NA,0.352813599202598,"PWY-5897: superpathway of me0quinol-11 biosynthesis",0,1941.667843,0,0,0,0,163.3946878,0,170.4947299,192.3052254,382.8176372,152.0536087,0,0,0,0,0,55.68518729,0,0,0,0,378.1550412,389.3075958
"230","Path226",NA,NA,NA,NA,0.352813599202598,"PWY-5898: superpathway of me0quinol-12 biosynthesis",0,1941.667843,0,0,0,0,163.3946878,0,170.4947299,192.3052254,382.8176372,152.0536087,0,0,0,0,0,55.68518729,0,0,0,0,378.1550412,389.3075958
"231","Path227",NA,NA,NA,NA,0.352813599202598,"PWY-5899: superpathway of me0quinol-13 biosynthesis",0,1941.667843,0,0,0,0,163.3946878,0,170.4947299,192.3052254,382.8176372,152.0536087,0,0,0,0,0,55.68518729,0,0,0,0,378.1550412,389.3075958
"232","Path228",NA,NA,NA,NA,0.359517612653146,"PWY-5913: partial TCA cycle (obligate autotrophs)",2764.545949,11282.30468,5628.939996,2646.236514,2792.041134,3354.453506,5950.405463,2634.114643,4608.614055,2751.273389,3229.748638,1419.434751,1818.537433,4694.473312,3824.424571,3462.054632,2850.650069,2594.712302,3121.537575,4418.433787,2044.572603,3400.6769,5393.595431,3874.402128
"233","Path229",NA,NA,NA,NA,0.111414983366337,"PWY-5918: superpathway of heme b biosynthesis from glutamate",2312.299881,6254.744032,2778.491294,2367.41551,2412.994555,2103.22374,3312.901759,1930.015812,3009.980044,2300.111923,2434.289456,1350.665166,1137.634425,2904.09204,2883.600851,2567.602671,1905.198167,2046.580808,1931.505363,3252.317387,1833.918382,2631.605924,3536.228642,2039.416075
"234","Path230",NA,NA,NA,NA,0.103904324005172,"PWY-5920: superpathway of heme b biosynthesis from glycine",1951.255385,4038.283374,2337.435014,1977.914473,2088.46066,1770.836809,2821.231714,1664.63948,2491.454748,1888.92218,1971.277098,1087.185222,980.1814505,2394.912322,2469.968638,2166.47322,1566.994758,1718.275438,1641.228326,2685.665427,1467.192535,2074.730629,2929.296106,1715.226859
"235","Path231",NA,NA,NA,NA,0.532614962599667,"PWY-5941: glycogen degradation II",3390.02093,4064.236961,4228.808052,3615.877207,3921.932211,3602.048275,4732.91983,3105.174191,3700.593553,2544.222055,2950.610838,1609.506508,1436.401415,3236.379639,4243.146082,4482.776044,2548.641791,2930.116755,2593.751226,3912.617301,1755.551944,3774.440782,4031.967466,3524.516974
"236","Path232",NA,NA,NA,NA,0.34275028743032,"PWY-5971: palmitate biosynthesis (type II fatty acid synthase)",486.9320008,3196.856266,0,0,0,0,762.2958106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237","Path233",NA,NA,NA,NA,0.780194051249925,"PWY-5972: stearate biosynthesis I (animals)",0,174.3366933,36.66527125,0,0,0,313.3093413,0,78.17057277,55.92881329,50.84076367,21.78548554,0,87.85085829,0,0,25.04996336,0,0,19.96805507,52.36096146,0,14.61756986,13.97242688
"238","Path234",NA,NA,NA,NA,0.304869132850461,"PWY-5973: cis-vacce0te biosynthesis",9206.765405,19824.1799,15021.38029,8836.253241,9390.594332,10975.04376,15750.87949,8376.541246,12099.73097,9643.49678,10548.69497,5674.288519,6189.631735,10742.88296,12559.64174,12005.61053,8952.112716,8249.329839,9232.333653,11404.03951,7876.907978,11189.77088,12914.37452,10351.95679
"239","Path235",NA,NA,NA,NA,0.772946550447536,"PWY-5981: CDP-diacylglycerol biosynthesis III",606.9395136,1458.805979,1495.232715,385.8404562,749.9386486,629.8120326,1054.748572,550.9308998,591.4386589,594.4156752,586.90286,282.5112336,247.6938415,715.8348407,713.1827331,823.0408329,592.9226908,351.5343481,443.6540356,682.1723736,546.9796628,566.369019,613.1256635,762.4874113
"240","Path236",NA,NA,NA,NA,0.364319948835357,"PWY-5989: stearate biosynthesis II (bacteria and plants)",2107.46116,10740.93574,5394.474189,2370.950027,2921.542478,2936.06586,7209.7243,2340.009666,5264.110685,2963.913563,4057.935056,1698.281581,1398.56279,4779.996409,3595.319524,3659.803073,2845.12598,2292.694677,3237.531471,4395.967635,2302.713446,3843.027627,4975.182988,3918.483084
"241","Path237",NA,NA,NA,NA,0.366570810784106,"PWY-6084: 3,5-dichlorocatechol degradation",17.71600845,826.559799,93.21969754,19.19487877,77.30830488,71.97864294,247.0408922,104.3853192,305.9969937,6.740409443,0,24.8611064,16.13022014,19.59555205,30.22980196,89.99005855,0,45.53622906,0,85.98206285,45.52087934,68.06839658,101.1887332,139.9830621
"242","Path238",NA,NA,NA,NA,0.51911982656372,"PWY-6087: 4-chlorocatechol degradation",0,247.5222736,0,0,0,0,68.5153883,0,0,0,0,0,0,0,0,15.57015194,0,0,0,0,0,0,0,0
"243","Path239",NA,NA,NA,NA,0.51911982656372,"PWY-6089: 3-chlorocatechol degradation I (ortho)",0,247.5222736,0,0,0,0,68.5153883,0,0,0,0,0,0,0,0,15.57015194,0,0,0,0,0,0,0,0
"244","Path240",NA,NA,NA,NA,0.52788184534847,"PWY-6093: 4,5-dichlorocatechol degradation",0,303.5748246,0,0,0,0,93.05951088,0,0,0,0,0,0,0,0,19.34805012,0,0,0,0,0,0,0,0
"245","Path241",NA,NA,NA,NA,0.528261314414914,"PWY-6107: chlorosalicylate degradation",0,224.5145042,0,0,0,0,67.52917727,0,0,0,0,0,0,0,0,15.39172296,0,0,0,0,0,0,0,0
"246","Path242",NA,NA,NA,NA,0.185510077089177,"PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I",8024.190233,13851.16155,11878.02255,7230.073757,6626.320767,8336.051132,11779.16798,6066.320296,10950.0028,8427.715706,8291.348639,4231.034973,4230.055904,9837.503214,9502.356307,8758.183389,7736.506958,6292.821015,8007.290368,10467.79124,6528.57813,9806.679901,11266.86617,7780.480021
"247","Path243",NA,NA,NA,NA,0.262153554021162,"PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II",11113.31294,15241.18843,16394.44354,11552.80034,10763.72314,12276.35712,15859.48197,9793.400062,14853.79897,11550.34899,12511.54099,6719.291267,6101.456463,13539.26497,13875.61476,13216.58346,11144.9775,9388.813416,11194.39661,14328.04875,9433.780835,13965.92769,15446.05952,11057.15394
"248","Path244",NA,NA,NA,NA,0.174881247401527,"PWY-6123: inosine-5'-phosphate biosynthesis I",10580.27479,16299.90968,14569.94521,10115.62356,9566.033725,11262.57529,14279.16397,8128.511777,12445.97629,10208.6569,9910.905245,5109.427716,4999.964051,10760.82022,12903.80165,11757.52748,8614.755708,8962.088831,8759.529863,12405.15229,7662.557117,11730.89328,13323.78912,10170.74394
"249","Path245",NA,NA,NA,NA,0.177607031713768,"PWY-6124: inosine-5'-phosphate biosynthesis II",10236.15632,15600.48903,14142.174,9799.29911,9273.203339,10800.44105,13971.87951,7814.701414,11980.00168,9709.728912,9474.143091,4800.36269,4726.824588,10270.03329,12512.34704,11239.48393,8131.098658,8466.821282,8259.482283,11847.90458,7222.635478,11139.247,12924.90128,9728.681998
"250","Path246",NA,NA,NA,NA,0.199701325027503,"PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II",9523.51514,17156.61217,14892.37863,9659.242759,9241.808925,10630.58644,13823.50707,8575.342793,13512.68933,10963.42865,10884.81576,6789.055979,6042.870499,12365.04414,12307.28209,11180.82532,9901.217117,9213.435807,10190.13018,13471.40838,8941.881458,13066.01478,14230.21772,10283.62037
"251","Path247",NA,NA,NA,NA,0.16589655117677,"PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II",12297.5279,18822.40169,17273.78039,11720.98564,10177.42962,12343.41256,17729.79844,9122.26725,14672.36107,11227.07334,11455.88663,6331.713472,5614.051345,12177.41576,14213.89306,13772.18081,10231.62152,9673.835364,10468.34403,15434.90453,9495.88485,13130.41269,14702.36677,11542.01004
"252","Path248",NA,NA,NA,NA,0.351522419388068,"PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I",447.7293362,3470.406556,1533.369785,516.5947615,598.5901647,692.2608788,521.946173,404.5577275,1675.345263,1333.237248,1501.256711,776.5122394,730.637836,1705.129494,786.4863574,681.3507838,1345.356971,491.1528991,975.4421925,1348.953806,1147.709604,1691.557815,1447.919524,793.6523536
"253","Path249",NA,NA,NA,NA,0.337871183532972,"PWY-6151: S-adenosyl-L-methionine salvage I",839.5295071,5623.122047,1342.005379,734.0221642,613.3894256,786.4186438,1518.418371,741.295435,946.0772761,434.3150839,702.7739743,333.8161647,120.7395419,305.4363681,891.4849403,797.2980467,25.25783705,482.0596403,231.5707096,323.3015101,241.193628,217.193505,813.5648682,1200.876309
"254","Path250",NA,NA,NA,NA,0.252621735942844,"PWY-6163: chorismate biosynthesis from 3-dehydroqui0te",5473.188929,13353.03784,9617.870263,5829.97039,5881.152023,6426.855236,8714.609674,4654.162421,7855.733046,5045.113195,5599.044061,2634.565344,2822.566145,6782.258338,7439.17009,6780.355258,4921.142969,4951.828332,5464.593076,6726.29891,3980.245695,5726.474227,7718.690962,6003.499076
"255","Path251",NA,NA,NA,NA,0.345292969918936,"PWY-6168: flavin biosynthesis III (fungi)",167.2094935,197.8983032,0,0,0,155.4396487,983.1042632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256","Path252",NA,NA,NA,NA,0.623572988000122,"PWY-6182: superpathway of salicylate degradation",336.3614141,1081.882037,854.7905929,254.7758061,263.0926848,339.0275056,828.5596786,200.5268631,447.5645607,250.4191655,396.3351364,229.9347929,156.1509245,625.4216048,355.7022524,374.3552383,327.9746668,124.7056097,479.8535161,406.7590981,229.8319331,423.1238962,496.9407803,348.5458035
"257","Path253",NA,NA,NA,NA,0.231475822666704,"PWY-6185: 4-methylcatechol degradation (ortho cleavage)",702.0288461,2074.018575,1218.039425,647.9021007,703.276462,698.5358605,1432.158625,573.2079162,1105.964161,761.1090193,1173.893014,413.7322358,354.3499121,1142.742377,1114.490904,826.6714319,550.418452,721.0999183,710.4602962,695.6347801,531.8230565,869.3636961,968.4442045,1007.970716
"258","Path254",NA,NA,NA,NA,0.51911982656372,"PWY-6193: 3-chlorocatechol degradation II (ortho)",0,247.5222736,0,0,0,0,68.5153883,0,0,0,0,0,0,0,0,15.57015194,0,0,0,0,0,0,0,0
"259","Path255",NA,NA,NA,NA,0.397107348918711,"PWY-6210: 2-aminophenol degradation",0,121.7900201,28.16640287,0,0,9.864479674,97.5875956,0,31.92446832,12.9427438,24.27606898,0,0,21.30359832,0,0,0,9.374528396,12.55097249,21.144774,0,7.220881514,29.80456663,4.529695109
"260","Path256",NA,NA,NA,NA,0.404803232103406,"PWY-6215: 4-chlorobenzoate degradation",15.99915706,361.8939644,21.13720098,14.14291014,0,0,190.9834449,12.6439619,45.8380292,26.25158315,33.69223341,0,0,14.15831807,38.16862824,30.46373789,0,0,0,19.25500795,0,0,82.18467182,7.820204539
"261","Path257",NA,NA,NA,NA,0.28061834822987,"PWY-621: sucrose degradation III (sucrose invertase)",88.35201746,1945.665394,341.3377752,29.19927775,93.0751993,0,314.6910936,125.2706804,229.7723366,273.0888101,137.5496371,0,39.62958041,183.16709,226.8291676,14.39705978,30.45153474,90.74900083,201.0091688,359.3304377,97.59545388,235.673111,341.3367598,207.7243649
"262","Path258",NA,NA,NA,NA,0.0298371978239314,"PWY-622: starch biosynthesis",913.2616849,1857.272725,534.0182869,461.2169675,839.7025477,269.1134556,746.7162078,286.5172836,561.3893744,261.3604638,525.145685,97.67240982,0,373.4735929,1365.01605,954.2353883,379.0808927,257.7592582,448.6752424,665.1458175,114.1582739,841.259521,679.3796525,260.0624361
"263","Path259",NA,NA,NA,NA,0.586074617465697,"PWY-6263: superpathway of me0quinol-8 biosynthesis II",0,0,38.30312861,0,0,0,0,34.16343729,55.07380135,0,0,26.65288094,0,209.3794706,0,0,0,0,0,178.6009503,0,0,68.04457788,0
"264","Path260",NA,NA,NA,NA,0.413251914062459,"PWY-6269: superpathway of adenosylcobalamin salvage from cobi0mide II",0,144.4960939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","Path261",NA,NA,NA,NA,0.474115257367326,"PWY-6270: isoprene biosynthesis I",2438.576633,4164.299561,4716.008731,2301.8582,2693.119336,2683.070171,4752.282387,2484.789181,5465.81165,4441.688336,4144.83217,2364.472645,2038.813394,5048.198182,3715.621972,2926.067287,3477.50921,2565.647749,3836.794043,5105.237374,2962.923934,5076.658287,5682.780148,3146.229549
"266","Path262",NA,NA,NA,NA,0.262153554021162,"PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis",11113.31294,15241.18843,16394.44354,11552.80034,10763.72314,12276.35712,15859.48197,9793.400062,14853.79897,11550.34899,12511.54099,6719.291267,6101.456463,13539.26497,13875.61476,13216.58346,11144.9775,9388.813416,11194.39661,14328.04875,9433.780835,13965.92769,15446.05952,11057.15394
"267","Path263",NA,NA,NA,NA,0.405714395049212,"PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)",4840.768652,12635.56921,8959.236268,4690.37715,5774.223285,5817.02155,9216.23093,4074.340106,7356.451431,4522.275219,5391.55613,2633.972292,3446.146165,6522.258805,7046.329077,6218.198376,5169.064141,4395.823683,5378.641289,5693.018723,3415.989323,5095.32592,7741.155448,6471.722399
"268","Path264",NA,NA,NA,NA,0.300431434154129,"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)",59.8559648,289.1947912,0,0,0,0,67.39119424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","Path265",NA,NA,NA,NA,0.301865989030103,"PWY-6285: superpathway of fatty acids biosynthesis (E. coli)",111.5292289,533.161119,0,0,0,0,129.6181724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270","Path266",NA,NA,NA,NA,0.340013527645495,"PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)",707.3556473,5193.395512,2410.979032,1159.377824,891.4801863,1125.366759,1879.071718,1119.959178,3153.006317,3020.859848,3437.26212,1817.470772,1384.611282,2888.98981,1613.18209,1269.606434,2784.976519,1428.866471,2627.963637,3654.075199,2599.433429,4070.2787,3010.241129,1484.365438
"271","Path267",NA,NA,NA,NA,0.51341513695898,"PWY-6293: superpathway of L-cysteine biosynthesis (fungi)",440.1759145,1775.105083,1718.294228,672.3260937,543.8204492,754.9611459,1313.426659,655.3913312,1888.68897,1515.726504,1646.461258,975.245875,739.9142765,1716.524382,1104.219537,838.7872297,1389.291505,863.6521375,1265.735798,1978.579164,1135.956792,1855.476085,2049.96795,1048.646125
"272","Path268",NA,NA,NA,NA,0.651587881582664,"PWY-6305: superpathway of putrescine biosynthesis",1420.397604,2251.876073,3992.442414,2011.651718,2072.737394,2427.286594,2494.647516,1725.28546,3671.452175,3176.823806,3371.318961,2136.452192,1647.710844,3226.699049,2578.929769,2450.807234,3305.167888,2101.125665,3105.842125,3630.430901,2813.181214,4206.133692,3767.875319,2509.206406
"273","Path269",NA,NA,NA,NA,0.47355679564686,"PWY-6307: L-tryptophan degradation X (mammalian, via tryptamine)",0,582.4227738,26.76149651,0,0,0,186.4037415,0,0,12.34750906,52.89810543,0,0,28.80515055,0,0,0,0,24.4609576,0,0,15.57833979,11.13773001,0
"274","Path270",NA,NA,NA,NA,0.385128808132714,"PWY-6309: L-tryptophan degradation XI (mammalian, via kynurenine)",0,1448.775742,0,0,0,0,0,0,15.91625398,0,15.19410653,0,0,0,8.846427706,0,0,0,0,0,0,0,0,0
"275","Path271",NA,NA,NA,NA,0.516630320101182,"PWY-6313: serotonin degradation",0,920.1319164,35.5034928,0,0,0,445.74889,0,0,16.36104537,69.4840289,0,0,38.16782441,0,0,0,0,32.409397,0,0,20.66124955,14.78037095,0
"276","Path272",NA,NA,NA,NA,0.0781110598648928,"PWY-6317: D-galactose degradation I (Leloir pathway)",1502.464611,4132.141303,2586.5946,1324.238613,1435.744108,1463.042915,1919.339561,1187.120369,2515.601506,1747.332667,1914.463113,950.4572415,883.6120399,2085.603678,1570.934782,1365.36911,1758.450505,988.1984831,1839.485799,2458.243306,1359.61045,1908.050897,2102.011559,1316.57839
"277","Path273",NA,NA,NA,NA,0.807126182685792,"PWY-6328: L-lysine degradation X",62.74950528,245.8679415,337.9972603,142.0879254,137.4426677,143.0969643,259.4554562,191.5946927,376.3456373,221.5317453,156.1956814,149.7522429,74.73776167,291.7030282,258.57213,200.0085041,149.2694502,206.0675412,158.584432,317.0798045,135.1376339,337.2290906,303.0215588,221.2865952
"278","Path274",NA,NA,NA,NA,0.843181565978487,"PWY-6338: superpathway of vanillin and vanillate degradation",45.43807979,18.39281782,52.87644768,59.58082464,0,40.68839806,148.4738256,0,0,0,14.56753205,0,0,0,24.7031723,0,0,17.02249097,0,46.25239836,0,0,0,93.21658018
"279","Path275",NA,NA,NA,NA,0.143835395913969,"PWY-6339: syringate degradation",98.31008192,233.5251704,141.8230024,48.32290606,0,207.6134356,230.2653041,0,328.7908736,0,50.16103632,0,0,0,218.0664446,78.52189786,0,75.28600438,0,56.48565556,0,0,177.3409372,160.5484644
"280","Path276",NA,NA,NA,NA,0.464876286754273,"PWY-6342: noradre0line and adre0line degradation",0,290.4550193,16.42090529,0,0,0,31.86809386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","Path277",NA,NA,NA,NA,0.21423886686595,"PWY-6353: purine nucleotides degradation II (aerobic)",2071.82975,6127.242943,4084.45004,1790.030522,1528.484664,2652.460912,3567.855154,1726.616997,5435.961227,4193.648743,4836.498626,2485.982405,1845.655699,4441.003037,2926.15814,2547.212066,3869.43278,2039.856101,3676.210085,4893.085403,3288.379327,4984.328118,5538.001238,2518.521886
"282","Path278",NA,NA,NA,NA,0.159199905814784,"PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis",55.58363751,59.77302986,25.15918089,52.28597407,57.10394845,64.20357632,221.3911726,24.57183257,55.92554727,77.95128394,45.21342906,0,49.03194918,126.9767849,83.30590592,75.2201231,116.3829607,40.54829374,88.78193572,94.91620511,103.6526542,153.8236265,125.1909513,8.772968959
"283","Path279",NA,NA,NA,NA,0.306156177565822,"PWY-6385: peptidoglycan biosynthesis III (mycobacteria)",5769.549821,12510.46392,8921.310008,5463.293968,5550.767634,6110.560698,8255.664475,4576.195734,6666.268899,4681.523203,5243.067213,2048.74269,2362.15572,5967.473747,6869.252881,6688.796286,4242.37362,4981.651048,4523.253404,5595.657881,3651.928123,5553.015188,7029.813857,5504.466781
"284","Path280",NA,NA,NA,NA,0.294865282839364,"PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)",5651.380687,11356.01624,8588.231097,5199.980048,5424.276715,5915.132747,8184.754167,4501.310071,6813.809272,4488.783223,5141.676559,2092.353126,2477.869836,5959.341578,6641.607139,6318.633423,4215.577585,4931.358568,4673.53633,5628.630254,3506.723604,5770.838604,7234.011475,5474.135701
"285","Path281",NA,NA,NA,NA,0.260332846218708,"PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)",5757.986608,12067.41424,8967.567717,5534.603832,5780.011326,6250.958518,8311.573718,4816.107057,7312.205199,5097.032555,5455.769867,2407.050748,2537.559879,6471.724502,7047.480424,6757.437458,4655.575952,5136.448737,4985.000874,6286.041288,3812.95152,6023.96753,7651.171306,5557.315992
"286","Path282",NA,NA,NA,NA,0.506641951911129,"PWY-6396: superpathway of 2,3-butanediol biosynthesis",0,65.62764446,12.96924306,0,0,0,30.13141335,22.51783669,0,0,0,0,0,52.47691366,53.2859724,0,0,21.0090598,0,0,0,0,0,0
"287","Path283",NA,NA,NA,NA,0.668247175837858,"PWY-6415: L-ascorbate biosynthesis V (eugle0, D-galacturo0te pathway)",0,0,0,0,0,0,0,0,0,0,0,13.97335271,0,0,0,0,62.9247608,0,0,0,48.44896669,0,0,0
"288","Path284",NA,NA,NA,NA,0.389013992021318,"PWY-6421: arse0te detoxification IV (mycothiol)",0,88.3080251,0,0,0,6.6642974,26.01626888,0,0,0,0,0,0,0,10.4241509,0,0,0,0,0,0,0,0,0
"289","Path285",NA,NA,NA,NA,0.241768211167673,"PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)",49.7524117,670.765492,65.5832654,19.52447354,20.17193253,0,562.208988,29.18513176,733.0345015,140.2822353,276.1613829,53.28465348,0,155.1228676,21.50883233,66.51746208,0,0,21.74760369,60.84305861,12.93612207,0,452.6713199,65.69394994
"290","Path286",NA,NA,NA,NA,0.560842294388396,"PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)",0,0,0,0,0,0,0,0,82.92464881,0,0,0,0,0,0,0,0,0,0,0,0,50.49588528,0,0
"291","Path287",NA,NA,NA,NA,0.64493272517215,"PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis",13.51770369,13.3698629,24.94240557,39.01077902,0,0,0,12.59935239,38.78133476,19.11905148,45.74456779,0,14.03656325,59.69648823,21.50321578,0,45.15801988,0,43.63016256,15.29496793,13.29734503,20.48053978,149.5456096,0
"292","Path288",NA,NA,NA,NA,0.74122437536045,"PWY-6486: D-galacturo0te degradation II",0,0,47.04817281,0,0,0,0,0,0,0,44.79838166,0,0,0,0,0,40.69531391,0,0,0,20.20583527,48.6458411,0,0
"293","Path289",NA,NA,NA,NA,0.946510159377559,"PWY-6501: D-glucuro0te degradation II",30.69318465,0,58.70373908,0,0,0,37.30242057,0,0,112.8592647,73.46022108,22.66103896,0,52.66045106,0,20.17376203,88.25234893,0,0,31.91302051,113.3596365,96.31303825,0,0
"294","Path290",NA,NA,NA,NA,0.41325191406246,"PWY-6505: L-tryptophan degradation XII (Geobacillus)",0,0,0,0,0,0,50.25665374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","Path291",NA,NA,NA,NA,0.116461855774093,"PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuro0te degradation",331.1614638,1569.892762,772.6900556,279.3725179,293.0245709,283.1229386,491.6230322,278.2548506,825.8444472,447.0885118,507.2365243,266.2451722,200.2499114,478.9879265,307.2391904,345.65669,332.4494819,276.6489867,385.9134631,604.5816142,276.0745428,396.0594554,674.0497581,406.524547
"296","Path292",NA,NA,NA,NA,0.770640263062422,"PWY-6519: 8-amino-7-oxono0noate biosynthesis I",702.1789209,5451.208679,3680.942532,243.4570904,86.50183022,230.9290294,2181.825097,429.7599103,644.3312658,524.3013794,594.6528938,270.3609449,318.1474249,1211.356497,634.9748668,468.7220621,701.0619017,599.8874712,837.5354711,509.3707746,577.2468891,914.341179,849.6042769,1008.74977
"297","Path293",NA,NA,NA,NA,0.0834704026199739,"PWY-6527: stachyose degradation",631.1502959,2325.923609,1338.781708,384.671345,406.9270797,465.4134331,611.6987283,391.0288704,1322.138621,732.7460472,951.1189863,259.4153949,230.4428358,901.3901169,630.4060046,565.6329904,636.6935289,675.3983293,663.5290475,1457.07672,371.6385318,1068.129294,1425.817746,854.3128743
"298","Path294",NA,NA,NA,NA,0.494664069898805,"PWY-6531: mannitol cycle",0,0,99.6013944,0,0,0,40.23316714,6.849987322,97.17690308,17.03523684,12.62612718,0,0,0,0,0,0,0,36.37574045,0,0,8.207988212,73.0351279,16.26325271
"299","Path295",NA,NA,NA,NA,0.466321513491305,"PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III",376.2622488,6217.694388,159.4232885,71.29692219,99.99741758,224.7479994,465.7733933,201.714213,617.9318761,395.4593983,57.34700727,113.2576918,0,1471.313341,104.5818739,185.171826,273.4860714,108.473666,299.1883484,122.1508681,0,168.575554,403.8487013,847.3971358
"300","Path296",NA,NA,NA,NA,0.4939535129144,"PWY-6549: L-glutamine biosynthesis III",3339.895077,4556.896653,5523.614095,2952.481719,3333.427147,3857.457795,4825.465336,2653.805282,4802.711995,3749.579789,4028.647701,2039.595661,2046.552379,4681.688082,4114.927715,4260.386968,3761.914815,2922.504879,3848.549508,5025.068814,3033.92885,4614.741606,5443.890725,3927.193409
"301","Path297",NA,NA,NA,NA,0.266765360069457,"PWY-6562: norspermidine biosynthesis",0,187.8784135,14.91467256,0,0,5.149693221,20.87252119,0,21.9325837,0,0,12.98167625,29.05571259,0,31.31141452,0,15.68506175,11.99109405,0,22.65100596,11.10579095,0,24.19869709,0
"302","Path298",NA,NA,NA,NA,0.347978386253744,"PWY-6565: superpathway of polyamine biosynthesis III",0,0,0,0,0,6.600149502,0,0,0,0,0,0,0,0,41.04449535,0,0,15.1975725,0,29.94514342,14.70357747,0,11.31006716,0
"303","Path299",NA,NA,NA,NA,0.693237531898218,"PWY-6583: pyruvate fermentation to butanol I",94.73130399,32.65685632,170.1668344,19.15566597,0,135.8172235,0,18.81240991,0,28.41845659,146.1092822,49.39980528,0,73.9788786,113.6864079,83.65010454,76.51146992,14.5317835,64.1875418,66.0036696,64.20133645,98.58779582,87.69291771,0
"304","Path300",NA,NA,NA,NA,0.919396138370229,"PWY-6588: pyruvate fermentation to acetone",328.5478509,78.41672032,270.6186714,217.4338743,242.8967624,294.611642,167.6177201,203.3520743,149.4135928,115.3618149,192.9765728,114.2377501,0,98.91967507,263.6253312,287.6716474,171.7626026,297.2134686,257.3431835,385.589961,338.4199553,259.9862241,276.6481725,342.9897364
"305","Path301",NA,NA,NA,NA,0.544138071835605,"PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation",20.86399693,39.28924942,31.95083076,0,0,98.12952731,0,0,0,26.84791556,59.85277115,48.67375305,0,81.37427888,82.67017859,39.51745855,47.93306607,0,86.41701327,27.9909187,47.58955905,94.42477309,68.86689022,0
"306","Path302",NA,NA,NA,NA,0.654341425936173,"PWY-6594: superpathway of Clostridium acetobutylicum solventogenic fermentation",114.9488464,38.43069279,173.199044,22.49238708,0,132.0071886,0,26.11129228,0,36.75318229,64.34441188,0,0,0,105.9778754,87.72739039,85.24933895,16.77452798,63.69638883,79.21490428,79.84711371,72.75077476,82.70668846,0
"307","Path303",NA,NA,NA,NA,0.481824094159369,"PWY-6595: superpathway of guanosine nucleotides degradation (plants)",0,669.1092668,168.5177943,0,15.05451391,0,59.36211589,0,62.36180914,0,0,0,19.3190491,41.18588746,14.7456518,0,39.76102773,0,0,0,0,7.637459397,63.72769017,0
"308","Path304",NA,NA,NA,NA,0.41325191406246,"PWY-6596: adenosine nucleotides degradation I",0,0,0,0,0,0,14.37958213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","Path305",NA,NA,NA,NA,0.253745646824028,"PWY-6606: guanosine nucleotides degradation II",316.096769,4342.257504,543.5149906,221.381465,216.7538077,353.9787764,694.7072686,347.6819307,1006.832395,172.0656243,633.829578,121.0513955,84.13555331,867.254676,348.506032,152.843841,325.396115,237.8312971,179.3169636,199.7113595,15.9048342,56.36298348,732.957948,464.827633
